experiment simulation item wn word attachtime
STAUB10 70 ORC 3 "WHO" 10
STAUB10 70 ORC 4 "THE" 142
STAUB10 70 ORC 5 "FIREMAN" 44
STAUB10 70 ORC 6 "NOTICED" 142
STAUB10 70 ORC 7 "HURRIED" 72
STAUB10 70 ORC 8 "TO" 44
STAUB10 70 ORC 9 "THE" 70
STAUB10 70 ORC 10 "CLINIC" 50
STAUB10 71 SRC 1 "THE" 31
STAUB10 71 SRC 2 "EMPLOYEES" 37
STAUB10 71 SRC 3 "WHO" 10
STAUB10 71 SRC 3 "NOTICED" 80
STAUB10 71 SRC 3 "THE" 80
STAUB10 71 SRC 3 "FIREMAN" 80
STAUB10 71 SRC 3 "HURRIED" 199
STAUB10 71 SRC 3 "TO" 80
STAUB10 71 ORC 1 "THE" 38
STAUB10 71 ORC 2 "EMPLOYEES" 70
STAUB10 71 ORC 3 "WHO" 10
STAUB10 71 ORC 3 "THE" 267
STAUB10 71 ORC 3 "FIREMAN" 80
STAUB10 72 SRC 1 "THE" 40
STAUB10 72 SRC 2 "EMPLOYEES" 41
STAUB10 72 SRC 3 "WHO" 10
STAUB10 72 SRC 4 "NOTICED" 29
STAUB10 72 SRC 5 "THE" 38
STAUB10 72 SRC 6 "FIREMAN" 40
STAUB10 72 SRC 7 "HURRIED" 149
STAUB10 72 SRC 7 "TO" 80
STAUB10 72 SRC 7 "THE" 80
STAUB10 72 ORC 1 "THE" 70
STAUB10 72 ORC 2 "EMPLOYEES" 38
STAUB10 72 ORC 3 "WHO" 10
STAUB10 72 ORC 4 "THE" 179
STAUB10 72 ORC 5 "FIREMAN" 41
STAUB10 72 ORC 6 "NOTICED" 138
STAUB10 72 ORC 7 "HURRIED" 138
STAUB10 72 ORC 8 "TO" 35
STAUB10 72 ORC 9 "THE" 45
STAUB10 72 ORC 10 "CLINIC" 70
STAUB10 73 SRC 1 "THE" 37
STAUB10 73 SRC 2 "EMPLOYEES" 70
STAUB10 73 SRC 3 "WHO" 10
STAUB10 73 SRC 4 "NOTICED" 70
STAUB10 73 SRC 5 "THE" 70
STAUB10 73 SRC 6 "FIREMAN" 36
STAUB10 73 SRC 7 "HURRIED" 66
STAUB10 73 SRC 8 "TO" 70
STAUB10 73 SRC 9 "THE" 70
STAUB10 73 SRC 10 "CLINIC" 50
STAUB10 73 ORC 1 "THE" 39
STAUB10 73 ORC 2 "EMPLOYEES" 53
STAUB10 73 ORC 3 "WHO" 10
STAUB10 73 ORC 4 "THE" 206
STAUB10 73 ORC 5 "FIREMAN" 43
STAUB10 73 ORC 6 "NOTICED" 118
STAUB10 73 ORC 7 "HURRIED" 114
STAUB10 73 ORC 8 "TO" 36
STAUB10 73 ORC 9 "THE" 36
STAUB10 73 ORC 10 "CLINIC" 70
STAUB10 74 SRC 1 "THE" 34
STAUB10 74 SRC 2 "EMPLOYEES" 70
STAUB10 74 SRC 3 "WHO" 10
STAUB10 74 SRC 4 "NOTICED" 70
STAUB10 74 SRC 5 "THE" 38
STAUB10 74 SRC 6 "FIREMAN" 42
STAUB10 74 SRC 7 "HURRIED" 125
STAUB10 74 SRC 8 "TO" 51
STAUB10 74 SRC 9 "THE" 70
STAUB10 74 SRC 10 "CLINIC" 70
STAUB10 74 ORC 1 "THE" 70
STAUB10 74 ORC 2 "EMPLOYEES" 31
STAUB10 74 ORC 3 "WHO" 10
STAUB10 74 ORC 4 "THE" 223
STAUB10 74 ORC 5 "FIREMAN" 70
STAUB10 74 ORC 6 "NOTICED" 129
STAUB10 74 ORC 7 "HURRIED" 80
STAUB10 74 ORC 8 "TO" 47
STAUB10 74 ORC 9 "THE" 70
STAUB10 74 ORC 10 "CLINIC" 43
STAUB10 75 SRC 1 "THE" 40
STAUB10 75 SRC 2 "EMPLOYEES" 41
STAUB10 75 SRC 3 "WHO" 10
STAUB10 75 SRC 3 "NOTICED" 80
STAUB10 75 SRC 3 "THE" 80
STAUB10 75 SRC 3 "FIREMAN" 80
STAUB10 75 SRC 3 "HURRIED" 106
STAUB10 75 SRC 3 "TO" 80
STAUB10 75 SRC 3 "THE" 80
STAUB10 75 ORC 1 "THE" 40
STAUB10 75 ORC 2 "EMPLOYEES" 42
STAUB10 75 ORC 3 "WHO" 10
STAUB10 75 ORC 3 "THE" 226
STAUB10 75 ORC 3 "FIREMAN" 80
STAUB10 76 SRC 1 "THE" 70
STAUB10 76 SRC 2 "EMPLOYEES" 36
STAUB10 76 SRC 3 "WHO" 10
STAUB10 76 SRC 4 "NOTICED" 47
STAUB10 76 SRC 5 "THE" 70
STAUB10 76 SRC 6 "FIREMAN" 70
STAUB10 76 SRC 7 "HURRIED" 72
STAUB10 76 SRC 8 "TO" 70
STAUB10 76 SRC 9 "THE" 70
STAUB10 76 SRC 10 "CLINIC" 43
STAUB10 76 ORC 1 "THE" 43
STAUB10 76 ORC 2 "EMPLOYEES" 37
STAUB10 76 ORC 3 "WHO" 10
STAUB10 76 ORC 3 "THE" 148
STAUB10 76 ORC 3 "FIREMAN" 80
STAUB10 77 SRC 1 "THE" 70
STAUB10 77 SRC 2 "EMPLOYEES" 70
STAUB10 77 SRC 3 "WHO" 10
STAUB10 77 SRC 3 "NOTICED" 80
STAUB10 77 SRC 3 "THE" 80
STAUB10 77 SRC 3 "FIREMAN" 80
STAUB10 77 SRC 3 "HURRIED" 91
STAUB10 77 SRC 3 "TO" 80
STAUB10 77 SRC 3 "THE" 80
STAUB10 77 ORC 1 "THE" 43
STAUB10 77 ORC 2 "EMPLOYEES" 70
STAUB10 77 ORC 3 "WHO" 10
STAUB10 77 ORC 3 "THE" 208
STAUB10 77 ORC 3 "FIREMAN" 80
STAUB10 78 SRC 1 "THE" 35
STAUB10 78 SRC 2 "EMPLOYEES" 35
STAUB10 78 SRC 3 "WHO" 10
STAUB10 78 SRC 4 "NOTICED" 37
STAUB10 78 SRC 5 "THE" 45
STAUB10 78 SRC 6 "FIREMAN" 44
STAUB10 78 SRC 7 "HURRIED" 61
STAUB10 78 SRC 8 "TO" 70
STAUB10 78 SRC 9 "THE" 70
STAUB10 78 SRC 10 "CLINIC" 70
STAUB10 78 ORC 1 "THE" 70
STAUB10 78 ORC 2 "EMPLOYEES" 36
STAUB10 78 ORC 3 "WHO" 10
STAUB10 78 ORC 4 "THE" 186
STAUB10 78 ORC 5 "FIREMAN" 92
STAUB10 78 ORC 6 "NOTICED" 139
STAUB10 78 ORC 7 "HURRIED" 125
STAUB10 78 ORC 7 "TO" 80
STAUB10 78 ORC 7 "THE" 80
STAUB10 79 SRC 1 "THE" 70
STAUB10 79 SRC 2 "EMPLOYEES" 33
STAUB10 79 SRC 3 "WHO" 10
STAUB10 79 SRC 4 "NOTICED" 39
STAUB10 79 SRC 5 "THE" 70
STAUB10 79 SRC 6 "FIREMAN" 70
STAUB10 79 SRC 7 "HURRIED" 86
STAUB10 79 SRC 8 "TO" 70
STAUB10 79 SRC 9 "THE" 70
STAUB10 79 SRC 10 "CLINIC" 41
STAUB10 79 ORC 1 "THE" 70
STAUB10 79 ORC 2 "EMPLOYEES" 70
STAUB10 79 ORC 3 "WHO" 10
STAUB10 79 ORC 3 "THE" 247
STAUB10 79 ORC 3 "FIREMAN" 80
STAUB10 80 SRC 1 "THE" 70
STAUB10 80 SRC 2 "EMPLOYEES" 98
STAUB10 80 SRC 3 "WHO" 10
STAUB10 80 SRC 3 "NOTICED" 80
STAUB10 80 SRC 3 "THE" 80
STAUB10 80 SRC 3 "FIREMAN" 80
STAUB10 80 SRC 3 "HURRIED" 87
STAUB10 80 SRC 3 "TO" 80
STAUB10 80 SRC 3 "THE" 80
STAUB10 80 ORC 1 "THE" 70
STAUB10 80 ORC 2 "EMPLOYEES" 34
STAUB10 80 ORC 3 "WHO" 10
STAUB10 80 ORC 4 "THE" 205
STAUB10 80 ORC 5 "FIREMAN" 44
STAUB10 80 ORC 6 "NOTICED" 134
STAUB10 80 ORC 7 "HURRIED" 99
STAUB10 80 ORC 8 "TO" 47
STAUB10 80 ORC 9 "THE" 70
STAUB10 80 ORC 10 "CLINIC" 70
STAUB10 81 SRC 1 "THE" 35
STAUB10 81 SRC 2 "EMPLOYEES" 32
STAUB10 81 SRC 3 "WHO" 10
STAUB10 81 SRC 3 "NOTICED" 80
STAUB10 81 SRC 3 "THE" 80
STAUB10 81 SRC 3 "FIREMAN" 80
STAUB10 81 SRC 3 "HURRIED" 175
STAUB10 81 SRC 3 "TO" 80
STAUB10 81 ORC 1 "THE" 33
STAUB10 81 ORC 2 "EMPLOYEES" 38
STAUB10 81 ORC 3 "WHO" 10
STAUB10 81 ORC 4 "THE" 447
STAUB10 81 ORC 5 "FIREMAN" 47
STAUB10 81 ORC 6 "NOTICED" 119
STAUB10 81 ORC 7 "HURRIED" 76
STAUB10 81 ORC 8 "TO" 70
STAUB10 81 ORC 9 "THE" 39
STAUB10 81 ORC 10 "CLINIC" 39
STAUB10 82 SRC 1 "THE" 35
STAUB10 82 SRC 2 "EMPLOYEES" 70
STAUB10 82 SRC 3 "WHO" 10
STAUB10 82 SRC 3 "NOTICED" 80
STAUB10 82 SRC 3 "THE" 80
STAUB10 82 SRC 3 "FIREMAN" 80
STAUB10 82 SRC 3 "HURRIED" 106
STAUB10 82 SRC 3 "TO" 80
STAUB10 82 SRC 3 "THE" 80
STAUB10 82 ORC 1 "THE" 70
STAUB10 82 ORC 2 "EMPLOYEES" 32
STAUB10 82 ORC 3 "WHO" 10
STAUB10 82 ORC 3 "THE" 237
STAUB10 82 ORC 3 "FIREMAN" 35
STAUB10 83 SRC 1 "THE" 45
STAUB10 83 SRC 2 "EMPLOYEES" 43
STAUB10 83 SRC 3 "WHO" 10
STAUB10 83 SRC 4 "NOTICED" 48
STAUB10 83 SRC 5 "THE" 33
STAUB10 83 SRC 6 "FIREMAN" 70
STAUB10 83 SRC 7 "HURRIED" 70
STAUB10 83 SRC 8 "TO" 45
STAUB10 83 SRC 9 "THE" 45
STAUB10 83 SRC 10 "CLINIC" 41
STAUB10 83 ORC 1 "THE" 70
STAUB10 83 ORC 2 "EMPLOYEES" 33
STAUB10 83 ORC 3 "WHO" 10
STAUB10 83 ORC 4 "THE" 113
STAUB10 83 ORC 5 "FIREMAN" 70
STAUB10 83 ORC 6 "NOTICED" 123
STAUB10 83 ORC 6 "HURRIED" 80
STAUB10 83 ORC 6 "TO" 80
STAUB10 83 ORC 6 "THE" 80
STAUB10 84 SRC 1 "THE" 40
STAUB10 84 SRC 2 "EMPLOYEES" 29
STAUB10 84 SRC 3 "WHO" 10
STAUB10 84 SRC 4 "NOTICED" 41
STAUB10 84 SRC 5 "THE" 41
STAUB10 84 SRC 6 "FIREMAN" 36
STAUB10 84 SRC 7 "HURRIED" 153
STAUB10 84 SRC 7 "TO" 80
STAUB10 84 SRC 7 "THE" 80
STAUB10 84 ORC 1 "THE" 70
STAUB10 84 ORC 2 "EMPLOYEES" 39
STAUB10 84 ORC 3 "WHO" 10
STAUB10 84 ORC 3 "THE" 222
STAUB10 84 ORC 3 "FIREMAN" 80
STAUB10 85 SRC 1 "THE" 70
STAUB10 85 SRC 2 "EMPLOYEES" 70
STAUB10 85 SRC 3 "WHO" 10
STAUB10 85 SRC 4 "NOTICED" 36
STAUB10 85 SRC 5 "THE" 37
STAUB10 85 SRC 6 "FIREMAN" 70
STAUB10 85 SRC 7 "HURRIED" 56
STAUB10 85 SRC 8 "TO" 46
STAUB10 85 SRC 9 "THE" 70
STAUB10 85 SRC 10 "CLINIC" 37
STAUB10 85 ORC 1 "THE" 70
STAUB10 85 ORC 2 "EMPLOYEES" 31
STAUB10 85 ORC 3 "WHO" 10
STAUB10 85 ORC 4 "THE" 250
STAUB10 85 ORC 5 "FIREMAN" 36
STAUB10 85 ORC 6 "NOTICED" 143
STAUB10 85 ORC 6 "HURRIED" 93
STAUB10 85 ORC 6 "TO" 80
STAUB10 85 ORC 6 "THE" 80
STAUB10 86 SRC 1 "THE" 38
STAUB10 86 SRC 2 "EMPLOYEES" 38
STAUB10 86 SRC 3 "WHO" 10
STAUB10 86 SRC 3 "NOTICED" 80
STAUB10 86 SRC 3 "THE" 80
STAUB10 86 SRC 3 "FIREMAN" 80
STAUB10 86 SRC 3 "HURRIED" 102
STAUB10 86 SRC 3 "TO" 80
STAUB10 86 SRC 3 "THE" 80
STAUB10 86 ORC 1 "THE" 70
STAUB10 86 ORC 2 "EMPLOYEES" 34
STAUB10 86 ORC 3 "WHO" 10
STAUB10 86 ORC 4 "THE" 231
STAUB10 86 ORC 5 "FIREMAN" 70
STAUB10 86 ORC 6 "NOTICED" 164
STAUB10 86 ORC 6 "HURRIED" 105
STAUB10 86 ORC 6 "TO" 80
STAUB10 86 ORC 6 "THE" 80
STAUB10 87 SRC 1 "THE" 29
STAUB10 87 SRC 2 "EMPLOYEES" 70
STAUB10 87 SRC 3 "WHO" 10
STAUB10 87 SRC 4 "NOTICED" 70
STAUB10 87 SRC 5 "THE" 41
STAUB10 87 SRC 6 "FIREMAN" 39
STAUB10 87 SRC 7 "HURRIED" 70
STAUB10 87 SRC 8 "TO" 69
STAUB10 87 SRC 9 "THE" 44
STAUB10 87 SRC 10 "CLINIC" 44
STAUB10 87 ORC 1 "THE" 70
STAUB10 87 ORC 2 "EMPLOYEES" 40
STAUB10 87 ORC 3 "WHO" 10
STAUB10 87 ORC 4 "THE" 193
STAUB10 87 ORC 5 "FIREMAN" 47
STAUB10 87 ORC 6 "NOTICED" 166
STAUB10 87 ORC 6 "HURRIED" 80
STAUB10 87 ORC 6 "TO" 80
STAUB10 87 ORC 6 "THE" 80
STAUB10 88 SRC 1 "THE" 32
STAUB10 88 SRC 2 "EMPLOYEES" 38
STAUB10 88 SRC 3 "WHO" 10
STAUB10 88 SRC 4 "NOTICED" 70
STAUB10 88 SRC 5 "THE" 70
STAUB10 88 SRC 6 "FIREMAN" 44
STAUB10 88 SRC 7 "HURRIED" 106
STAUB10 88 SRC 8 "TO" 40
STAUB10 88 SRC 9 "THE" 70
STAUB10 88 SRC 10 "CLINIC" 46
STAUB10 88 ORC 1 "THE" 70
STAUB10 88 ORC 2 "EMPLOYEES" 70
STAUB10 88 ORC 3 "WHO" 10
STAUB10 88 ORC 4 "THE" 156
STAUB10 88 ORC 5 "FIREMAN" 39
STAUB10 88 ORC 6 "NOTICED" 102
STAUB10 88 ORC 7 "HURRIED" 74
STAUB10 88 ORC 8 "TO" 70
STAUB10 88 ORC 9 "THE" 36
STAUB10 88 ORC 10 "CLINIC" 41
STAUB10 89 SRC 1 "THE" 45
STAUB10 89 SRC 2 "EMPLOYEES" 33
STAUB10 89 SRC 3 "WHO" 10
STAUB10 89 SRC 3 "NOTICED" 80
STAUB10 89 SRC 3 "THE" 80
STAUB10 89 SRC 3 "FIREMAN" 80
STAUB10 89 SRC 3 "HURRIED" 93
STAUB10 89 SRC 3 "TO" 80
STAUB10 89 SRC 3 "THE" 80
STAUB10 89 ORC 1 "THE" 43
STAUB10 89 ORC 2 "EMPLOYEES" 30
STAUB10 89 ORC 3 "WHO" 10
STAUB10 89 ORC 3 "THE" 241
STAUB10 89 ORC 3 "FIREMAN" 80
STAUB10 90 SRC 1 "THE" 70
STAUB10 90 SRC 2 "EMPLOYEES" 39
STAUB10 90 SRC 3 "WHO" 10
STAUB10 90 SRC 4 "NOTICED" 40
STAUB10 90 SRC 5 "THE" 34
STAUB10 90 SRC 6 "FIREMAN" 48
STAUB10 90 SRC 7 "HURRIED" 58
STAUB10 90 SRC 8 "TO" 46
STAUB10 90 SRC 9 "THE" 70
STAUB10 90 SRC 10 "CLINIC" 70
STAUB10 90 ORC 1 "THE" 44
STAUB10 90 ORC 2 "EMPLOYEES" 39
STAUB10 90 ORC 3 "WHO" 10
STAUB10 90 ORC 4 "THE" 183
STAUB10 90 ORC 5 "FIREMAN" 50
STAUB10 90 ORC 5 "NOTICED" 219
STAUB10 90 ORC 5 "HURRIED" 80
STAUB10 90 ORC 5 "TO" 80
STAUB10 91 SRC 1 "THE" 70
STAUB10 91 SRC 2 "EMPLOYEES" 32
STAUB10 91 SRC 3 "WHO" 10
STAUB10 91 SRC 3 "NOTICED" 80
STAUB10 91 SRC 3 "THE" 80
STAUB10 91 SRC 3 "FIREMAN" 80
STAUB10 91 SRC 3 "HURRIED" 96
STAUB10 91 SRC 3 "TO" 80
STAUB10 91 SRC 3 "THE" 80
STAUB10 91 ORC 1 "THE" 34
STAUB10 91 ORC 2 "EMPLOYEES" 34
STAUB10 91 ORC 3 "WHO" 10
STAUB10 91 ORC 3 "THE" 122
STAUB10 91 ORC 3 "FIREMAN" 80
STAUB10 92 SRC 1 "THE" 43
STAUB10 92 SRC 2 "EMPLOYEES" 70
STAUB10 92 SRC 3 "WHO" 10
STAUB10 92 SRC 4 "NOTICED" 33
STAUB10 92 SRC 5 "THE" 44
STAUB10 92 SRC 6 "FIREMAN" 36
STAUB10 92 SRC 7 "HURRIED" 140
STAUB10 92 SRC 7 "TO" 80
STAUB10 92 SRC 7 "THE" 80
STAUB10 92 ORC 1 "THE" 70
STAUB10 92 ORC 2 "EMPLOYEES" 36
STAUB10 92 ORC 3 "WHO" 10
STAUB10 92 ORC 4 "THE" 284
STAUB10 92 ORC 5 "FIREMAN" 36
STAUB10 92 ORC 6 "NOTICED" 202
STAUB10 92 ORC 6 "HURRIED" 80
STAUB10 92 ORC 6 "TO" 80
STAUB10 92 ORC 6 "THE" 80
STAUB10 93 SRC 1 "THE" 70
STAUB10 93 SRC 2 "EMPLOYEES" 33
STAUB10 93 SRC 3 "WHO" 10
STAUB10 93 SRC 4 "NOTICED" 70
STAUB10 93 SRC 5 "THE" 38
STAUB10 93 SRC 6 "FIREMAN" 70
STAUB10 93 SRC 7 "HURRIED" 104
STAUB10 93 SRC 8 "TO" 41
STAUB10 93 SRC 9 "THE" 70
STAUB10 93 SRC 10 "CLINIC" 42
STAUB10 93 ORC 1 "THE" 41
STAUB10 93 ORC 2 "EMPLOYEES" 38
STAUB10 93 ORC 3 "WHO" 10
STAUB10 93 ORC 4 "THE" 207
STAUB10 93 ORC 5 "FIREMAN" 70
STAUB10 93 ORC 6 "NOTICED" 185
STAUB10 93 ORC 6 "HURRIED" 80
STAUB10 93 ORC 6 "TO" 80
STAUB10 93 ORC 6 "THE" 80
STAUB10 94 SRC 1 "THE" 63
STAUB10 94 SRC 1 "EMPLOYEES" 80
STAUB10 94 SRC 1 "WHO" 10
STAUB10 94 SRC 1 "NOTICED" 80
STAUB10 94 SRC 1 "THE" 80
STAUB10 94 SRC 1 "FIREMAN" 80
STAUB10 94 SRC 1 "HURRIED" 114
STAUB10 94 SRC 1 "TO" 80
STAUB10 94 ORC 1 "THE" 70
STAUB10 94 ORC 2 "EMPLOYEES" 70
STAUB10 94 ORC 3 "WHO" 10
STAUB10 94 ORC 3 "THE" 237
STAUB10 94 ORC 3 "FIREMAN" 80
STAUB10 95 SRC 1 "THE" 70
STAUB10 95 SRC 2 "EMPLOYEES" 35
STAUB10 95 SRC 3 "WHO" 10
STAUB10 95 SRC 4 "NOTICED" 33
STAUB10 95 SRC 5 "THE" 70
STAUB10 95 SRC 6 "FIREMAN" 43
STAUB10 95 SRC 7 "HURRIED" 72
STAUB10 95 SRC 8 "TO" 50
STAUB10 95 SRC 9 "THE" 34
STAUB10 95 SRC 10 "CLINIC" 50
STAUB10 95 ORC 1 "THE" 36
STAUB10 95 ORC 2 "EMPLOYEES" 38
STAUB10 95 ORC 3 "WHO" 10
STAUB10 95 ORC 4 "THE" 298
STAUB10 95 ORC 5 "FIREMAN" 70
STAUB10 95 ORC 6 "NOTICED" 131
STAUB10 95 ORC 7 "HURRIED" 142
STAUB10 95 ORC 7 "TO" 80
STAUB10 95 ORC 7 "THE" 80
STAUB10 96 SRC 1 "THE" 70
STAUB10 96 SRC 2 "EMPLOYEES" 70
STAUB10 96 SRC 3 "WHO" 10
STAUB10 96 SRC 4 "NOTICED" 70
STAUB10 96 SRC 5 "THE" 34
STAUB10 96 SRC 6 "FIREMAN" 70
STAUB10 96 SRC 7 "HURRIED" 111
STAUB10 96 SRC 8 "TO" 70
STAUB10 96 SRC 9 "THE" 42
STAUB10 96 SRC 10 "CLINIC" 70
STAUB10 96 ORC 1 "THE" 70
STAUB10 96 ORC 2 "EMPLOYEES" 70
STAUB10 96 ORC 3 "WHO" 10
STAUB10 96 ORC 4 "THE" 162
STAUB10 96 ORC 5 "FIREMAN" 43
STAUB10 96 ORC 6 "NOTICED" 161
STAUB10 96 ORC 7 "HURRIED" 70
STAUB10 96 ORC 8 "TO" 70
STAUB10 96 ORC 9 "THE" 70
STAUB10 96 ORC 10 "CLINIC" 50
STAUB10 97 SRC 1 "THE" 41
STAUB10 97 SRC 2 "EMPLOYEES" 70
STAUB10 97 SRC 3 "WHO" 10
STAUB10 97 SRC 4 "NOTICED" 31
STAUB10 97 SRC 5 "THE" 41
STAUB10 97 SRC 6 "FIREMAN" 39
STAUB10 97 SRC 7 "HURRIED" 75
STAUB10 97 SRC 8 "TO" 70
STAUB10 97 SRC 9 "THE" 70
STAUB10 97 SRC 10 "CLINIC" 52
STAUB10 97 ORC 1 "THE" 35
STAUB10 97 ORC 2 "EMPLOYEES" 33
STAUB10 97 ORC 3 "WHO" 10
STAUB10 97 ORC 4 "THE" 308
STAUB10 97 ORC 5 "FIREMAN" 87
STAUB10 97 ORC 6 "NOTICED" 126
STAUB10 97 ORC 7 "HURRIED" 105
STAUB10 97 ORC 7 "TO" 80
STAUB10 97 ORC 7 "THE" 80
STAUB10 98 SRC 1 "THE" 38
STAUB10 98 SRC 2 "EMPLOYEES" 35
STAUB10 98 SRC 3 "WHO" 10
STAUB10 98 SRC 4 "NOTICED" 40
STAUB10 98 SRC 5 "THE" 42
STAUB10 98 SRC 6 "FIREMAN" 49
STAUB10 98 SRC 7 "HURRIED" 83
STAUB10 98 SRC 8 "TO" 45
STAUB10 98 SRC 9 "THE" 70
STAUB10 98 SRC 10 "CLINIC" 44
STAUB10 98 ORC 1 "THE" 70
STAUB10 98 ORC 2 "EMPLOYEES" 47
STAUB10 98 ORC 3 "WHO" 10
STAUB10 98 ORC 4 "THE" 233
STAUB10 98 ORC 5 "FIREMAN" 70
STAUB10 98 ORC 6 "NOTICED" 110
STAUB10 98 ORC 7 "HURRIED" 99
STAUB10 98 ORC 8 "TO" 70
STAUB10 98 ORC 9 "THE" 37
STAUB10 98 ORC 10 "CLINIC" 70
STAUB10 99 SRC 1 "THE" 70
STAUB10 99 SRC 2 "EMPLOYEES" 42
STAUB10 99 SRC 3 "WHO" 10
STAUB10 99 SRC 3 "NOTICED" 80
STAUB10 99 SRC 3 "THE" 80
STAUB10 99 SRC 3 "FIREMAN" 80
STAUB10 99 SRC 3 "HURRIED" 107
STAUB10 99 SRC 3 "TO" 80
STAUB10 99 SRC 3 "THE" 80
STAUB10 99 ORC 1 "THE" 38
STAUB10 99 ORC 2 "EMPLOYEES" 36
STAUB10 99 ORC 3 "WHO" 10
STAUB10 99 ORC 3 "THE" 271
STAUB10 99 ORC 3 "FIREMAN" 80
STAUB10 100 SRC 1 "THE" 70
STAUB10 100 SRC 2 "EMPLOYEES" 41
STAUB10 100 SRC 3 "WHO" 10
STAUB10 100 SRC 4 "NOTICED" 97
STAUB10 100 SRC 4 "THE" 80
STAUB10 100 SRC 4 "FIREMAN" 80
STAUB10 100 SRC 4 "HURRIED" 80
STAUB10 100 SRC 4 "TO" 80
STAUB10 100 SRC 4 "THE" 80
STAUB10 100 ORC 1 "THE" 40
STAUB10 100 ORC 2 "EMPLOYEES" 44
STAUB10 100 ORC 3 "WHO" 10
STAUB10 100 ORC 4 "THE" 69
STAUB10 100 ORC 5 "FIREMAN" 36
STAUB10 100 ORC 6 "NOTICED" 164
STAUB10 100 ORC 7 "HURRIED" 137
STAUB10 100 ORC 7 "TO" 80
STAUB10 100 ORC 7 "THE" 80
1 1 1 1 "THE" 35
1 1 1 2 "DOG" 37
1 1 1 3 "BIT" 70
1 1 1 4 "THE" 70
1 1 1 5 "BOY" 43
1 1 1 1 "THE" 32
1 1 1 2 "EMPLOYEES" 70
1 1 1 3 "WHO" 10
1 1 1 4 "NOTICED" 35
1 1 1 5 "THE" 31
1 1 1 6 "FIREMAN" 70
1 1 1 7 "HURRIED" 65
1 1 1 8 "TO" 36
1 1 1 9 "THE" 70
1 1 1 10 "CLINIC" 70
